0	94.62483851	16772	625.3201706
1	822.359845	16510	635.5073638
2	1437.785451	16483	685.6070693
3	1938.354033	16633	830.9827865
4	2699.219872	16836	980.783475
5	2348.954432	16451	950.6748902
6	2198.390582	16336	1038.470764
7	2196.477384	16323	1056.530755
8	2245.798314	16015	912.2982973
9	1928.69	15831	692.6814446
10	1573.399907	15632	491.1388647
11	1156.391202	15368	357.7853276
12	584.1803742	14998	234.5485585
13	373.8705669	14948	230.6409638
14	25.89175912	14797	208.1131069
15	-322.1343113	14572	203.5195515
16	-702.4966691	14271	72.45104184
17	-627.3353125	14180	20.34987194
18	-713.9045815	13969	-36.80222004
19	-792.5276889	13694	-56.23268544
20	-919.5754412	13324	-37.11114739
21	-853.9079934	13141	45.05052817
22	-814.9669406	12923	74.09686225
23	-673.034613	12597	45.47700825
24	-568.9137614	12195	3.265761229
25	-437.1916729	12059	38.73880946
26	-184.9892955	11806	67.57375912
27	-37.12444469	11496	103.7427242
28	181.8926037	11286	234.1707989
29	328.3968107	11355	457.805131
30	476.0592255	11454	689.1611243
31	563.4475242	11528	787.8764698
32	572.415825	11551	1009.918889
33	354.4075882	11774	1033.541899
34	102.7818086	11938	1008.014443
35	-21.0729535	11860	1041.645044
36	-106.932852	11627	956.7519144
37	-213.8438653	11205	717.8986308
38	-224.9352001	10889	395.4203747
39	-193.9230062	10702	88.156856
40	-161.9126179	10611	-329.7564405
41	-50.16843223	10730	-483.6312799
42	94.06793707	10941	-652.9932886
43	57.32023804	10829	-908.777338
44	490.0566848	11234	-1203.426551
45	-52.63682065	11430	-488.2851147
46	-2.862217754	11262	-723.3147839
47	177.4392201	11416	-835.8811878
48	-445.6723298	12982	301.8350902
49	-1549.995712	15286	2564.942677
50	-579.3779285	15238	1576.475335
51	518.4590799	13336	-521.73806
52	-790.9283529	13727	-1711.84029
53	-1283.204672	13813	-2327.888588
54	-937.5760161	13080	-2946.529098
55	-158.6336616	12413	-3212.178763
56	1063.339258	11932	-3158.225227
57	1700.267073	12138	-1672.507616
58	2021.628553	13450	-358.4826552
59	2474.396158	15455	95.51882516
60	2260.688848	16397	611.9925185
61	803.4779091	15933	922.3098057
62	16.51822426	14852	857.6546383
63	-312.5052364	14510	1073.669671
64	-450.9393082	14799	1355.558921
65	-409.140898	14789	904.9094164
66	-256.538178	15043	849.8882977
67	-402.9931163	15110	848.8031968
68	-801.0636074	15154	704.772266
69	-912.5421645	15181	744.9328639
70	-827.3143694	15167	448.5934217
71	-715.319251	15045	295.4641782
